id,cuisine
35698,french
19996,french
10388,italian
36298,italian
43253,filipino
1089,mexican
47,italian
257,french
16979,italian
31697,italian
49012,italian
7592,british
44884,southern_us
41859,mexican
9969,mexican
45041,italian
48098,italian
27238,italian
4466,mexican
11350,southern_us
30506,southern_us
439,italian
4342,italian
47474,japanese
25254,italian
18255,italian
9547,chinese
3889,italian
26976,italian
19218,italian
31837,french
27254,french
26282,italian
5443,chinese
11516,british
23265,italian
49204,italian
14502,italian
22711,italian
27402,southern_us
4743,french
13632,french
46530,southern_us
12173,mexican
44493,italian
14241,mexican
3151,italian
17375,southern_us
26969,italian
42219,french
49466,french
7994,mexican
16972,french
44688,mexican
25657,mexican
40806,italian
10201,italian
47124,italian
24523,italian
34597,italian
32015,french
46696,japanese
49239,italian
28501,mexican
37207,french
38224,italian
18565,italian
46164,french
4052,italian
28544,italian
10961,french
15916,french
36744,italian
41984,italian
48278,italian
25010,italian
21242,japanese
30310,british
23801,indian
29614,italian
34667,southern_us
48159,japanese
20747,french
44625,french
7173,french
16676,italian
3667,mexican
36594,southern_us
26511,french
19351,italian
48982,italian
27934,french
22595,southern_us
7256,italian
4306,italian
41919,italian
23236,japanese
7329,indian
38382,mexican
42257,british
17600,southern_us
40730,southern_us
1192,italian
37189,italian
2913,italian
7118,italian
42223,indian
25690,irish
8267,thai
35989,italian
774,chinese
23158,mexican
12071,italian
26537,indian
49537,italian
19990,filipino
27876,mexican
20823,indian
31393,southern_us
23239,french
21141,italian
43585,french
30493,french
42985,british
31089,italian
46974,french
40018,italian
28153,southern_us
10967,british
14240,italian
24871,southern_us
16258,italian
28001,french
49299,greek
47808,southern_us
37960,indian
34733,japanese
48741,french
10230,italian
46275,italian
17152,southern_us
36201,southern_us
16907,southern_us
3244,italian
11434,mexican
22402,french
26624,italian
21558,italian
4847,italian
17174,southern_us
21995,italian
27335,filipino
14696,indian
48923,french
32508,mexican
36585,italian
15904,mexican
19319,italian
17017,italian
35561,french
45518,italian
6489,chinese
14423,french
26068,italian
32687,french
18684,italian
25918,french
35353,italian
37689,chinese
32830,italian
6984,southern_us
29526,mexican
42546,korean
30742,italian
38469,southern_us
6678,french
17413,french
20110,french
43229,filipino
27133,french
48411,indian
11098,italian
18024,mexican
22540,italian
1013,italian
35057,italian
20177,southern_us
26323,british
4227,indian
34461,chinese
4540,italian
36457,italian
37262,mexican
16041,southern_us
25790,southern_us
26546,mexican
5295,italian
26689,italian
11129,southern_us
42373,mexican
15183,french
20054,italian
22088,southern_us
26034,southern_us
7442,southern_us
39855,southern_us
16795,chinese
45938,italian
21187,french
24985,italian
19293,italian
35190,italian
48511,italian
24429,italian
16069,french
46173,french
33861,mexican
17499,french
29095,italian
27355,chinese
23,italian
14299,french
15939,italian
26371,italian
1544,french
15996,italian
28808,italian
28521,japanese
22276,italian
45421,chinese
1388,italian
16838,italian
4167,italian
19525,italian
9051,french
13537,french
34265,southern_us
28948,japanese
11263,french
42791,british
37584,mexican
49538,french
20135,italian
46558,italian
9349,british
10859,italian
9623,italian
3610,italian
29537,italian
35360,french
22957,greek
39629,italian
15631,italian
24105,mexican
15747,filipino
48668,mexican
46662,italian
38318,mexican
48588,southern_us
44549,italian
37552,chinese
19931,mexican
23871,italian
23762,french
25303,italian
11340,mexican
13980,italian
7656,vietnamese
47486,italian
22621,cajun_creole
9479,italian
13281,southern_us
22624,filipino
27542,italian
5778,italian
48800,italian
744,italian
27747,french
15511,mexican
39843,italian
40129,italian
2236,mexican
42882,italian
2860,french
12167,italian
44860,italian
38237,french
27239,italian
20091,italian
24091,italian
13303,italian
17,southern_us
16887,southern_us
31862,italian
14437,italian
35092,southern_us
47641,southern_us
10067,mexican
15037,italian
20058,italian
16841,french
35002,french
17689,spanish
13224,southern_us
18356,italian
10950,southern_us
37642,mexican
1801,italian
36059,spanish
5105,indian
18460,greek
26501,indian
31066,mexican
15589,mexican
5933,italian
31444,italian
42571,french
10448,italian
11830,greek
7223,italian
46537,italian
27269,indian
44139,italian
11162,french
38781,mexican
25429,italian
3987,italian
3063,chinese
392,southern_us
656,french
28508,french
42332,italian
41775,cajun_creole
14167,italian
1555,southern_us
24872,southern_us
40323,southern_us
28209,italian
8772,italian
33557,southern_us
15016,italian
14866,italian
1638,mexican
37006,mexican
29914,japanese
797,vietnamese
4209,french
34027,southern_us
15378,italian
25802,italian
21683,japanese
30958,southern_us
5558,southern_us
29792,french
35869,italian
24364,filipino
35401,indian
1820,italian
22651,southern_us
39614,italian
41834,italian
21043,southern_us
14615,mexican
47588,italian
38983,brazilian
31441,southern_us
33455,italian
25078,french
14162,italian
14603,italian
40713,southern_us
43872,italian
29222,italian
37701,indian
33720,southern_us
43660,italian
44613,mexican
12178,italian
45641,italian
42803,italian
47145,southern_us
21925,italian
17233,southern_us
28029,mexican
2601,french
45781,french
37326,italian
46034,southern_us
12813,southern_us
29934,southern_us
29247,southern_us
48076,italian
11352,italian
42956,british
32918,italian
607,southern_us
7801,italian
45246,italian
31901,chinese
20449,french
19367,indian
41457,mexican
12159,french
48164,mexican
48884,italian
33137,chinese
23778,southern_us
17154,italian
49078,italian
11125,italian
4280,french
33377,southern_us
15884,italian
44340,italian
25351,italian
23271,italian
36191,indian
48074,southern_us
47618,italian
20153,italian
40548,french
22858,southern_us
6224,greek
31972,italian
4190,japanese
22066,italian
45809,british
16888,italian
41177,french
2585,filipino
34835,mexican
27465,mexican
32614,southern_us
23845,italian
8345,italian
15313,italian
36741,italian
6845,italian
24184,southern_us
10632,british
46732,italian
7328,indian
37610,italian
39472,french
26291,italian
30621,italian
5188,southern_us
29760,italian
45337,italian
31663,mexican
3965,french
19981,italian
23268,italian
39421,mexican
19286,southern_us
33493,french
18035,italian
19669,italian
6073,southern_us
10457,italian
24605,italian
37873,italian
3753,italian
8218,italian
28513,italian
40161,french
35777,italian
38159,italian
20380,southern_us
20309,southern_us
22178,italian
44534,southern_us
36812,mexican
771,greek
14453,southern_us
37861,italian
40670,irish
33687,french
11720,italian
41612,italian
27089,italian
18732,italian
46522,italian
44217,italian
10202,italian
40090,mexican
9314,southern_us
38428,southern_us
25439,mexican
39775,mexican
13463,russian
21501,italian
47894,greek
6270,italian
37860,italian
21988,southern_us
7205,irish
12797,southern_us
45258,british
30940,italian
9264,japanese
14576,italian
28890,french
20128,british
7330,french
20464,italian
19619,southern_us
37972,southern_us
41015,southern_us
47310,italian
27652,southern_us
42503,indian
19581,italian
20539,southern_us
13159,italian
45674,southern_us
25381,mexican
17734,italian
15502,italian
1949,mexican
7784,southern_us
23870,french
42,mexican
34881,italian
2680,italian
10299,southern_us
3737,indian
42343,italian
21785,italian
8581,italian
42710,southern_us
16804,italian
37626,southern_us
48805,italian
2746,italian
24899,italian
25649,italian
6723,italian
34402,italian
3080,french
26264,french
37408,french
117,french
34481,mexican
43553,italian
39747,italian
30499,italian
19980,french
32277,mexican
36165,japanese
2649,southern_us
17428,italian
31069,italian
26188,italian
8944,southern_us
2473,mexican
14931,italian
21552,southern_us
13444,mexican
46119,spanish
37942,italian
32162,southern_us
36605,italian
48647,french
12709,french
1405,italian
34269,mexican
31633,italian
29169,italian
10732,british
40433,indian
30014,italian
48847,italian
26587,italian
36983,greek
34931,mexican
4244,italian
16864,southern_us
17047,italian
34698,spanish
44532,indian
23604,mexican
27463,italian
34501,indian
13649,mexican
988,mexican
27926,italian
40240,filipino
18053,italian
22028,southern_us
39276,chinese
39745,italian
30015,italian
22494,french
12204,japanese
43428,southern_us
45026,italian
28904,british
25853,mexican
25684,italian
31720,italian
9748,french
34476,indian
32266,italian
46371,italian
27590,mexican
38339,spanish
18848,irish
14586,french
32960,mexican
16071,southern_us
4465,italian
11751,italian
17484,italian
12431,italian
14316,french
350,italian
8350,southern_us
8150,italian
12811,italian
29552,southern_us
15059,southern_us
30181,italian
5940,greek
3558,italian
1301,italian
36040,mexican
17620,italian
34863,french
22221,italian
43531,french
29487,italian
38609,irish
35173,italian
21574,italian
17311,italian
24821,french
9045,italian
41741,italian
37423,italian
32994,southern_us
1745,italian
48841,chinese
44365,italian
48137,italian
32281,italian
28754,italian
8846,mexican
9325,italian
23826,greek
3729,southern_us
32854,italian
24634,mexican
35683,french
41237,italian
14264,french
14540,mexican
34479,southern_us
43676,southern_us
4334,southern_us
45219,southern_us
38586,italian
18898,mexican
9186,italian
23776,mexican
12057,italian
7286,chinese
17178,mexican
29828,mexican
39864,french
45033,mexican
5234,southern_us
5148,italian
17511,southern_us
11619,italian
18537,italian
8098,french
665,italian
3284,southern_us
33577,french
582,japanese
23054,italian
1107,southern_us
44356,french
11102,italian
10639,greek
32597,japanese
3225,italian
10069,french
1725,mexican
22430,italian
11695,italian
1996,french
4363,italian
22108,italian
24945,italian
18023,mexican
38926,greek
47046,mexican
10334,southern_us
47439,mexican
6390,french
25613,italian
941,french
23577,italian
37256,italian
23274,french
5266,indian
15242,moroccan
10095,italian
6494,italian
18939,southern_us
9909,mexican
37592,italian
45816,mexican
5794,italian
48883,italian
22861,italian
30746,mexican
43915,italian
15762,italian
2193,french
22184,chinese
18771,southern_us
39251,italian
33808,italian
31324,italian
23025,italian
6685,italian
8806,italian
45128,french
47906,french
16457,mexican
41292,italian
11479,southern_us
31614,indian
12477,italian
23867,italian
5114,french
48589,italian
20323,italian
24453,italian
10894,italian
22331,french
39611,mexican
43758,british
3677,indian
9868,mexican
7365,italian
36795,italian
47681,southern_us
9738,italian
1975,southern_us
21202,french
7444,mexican
35829,italian
4093,mexican
14822,italian
21688,italian
38816,italian
27283,italian
7176,southern_us
24786,italian
34405,italian
635,mexican
7364,mexican
23908,irish
35214,indian
49205,spanish
18914,italian
15346,italian
23098,italian
46704,italian
11788,british
41012,mexican
34837,southern_us
5497,italian
13835,indian
39134,italian
42029,italian
12570,mexican
27268,french
23854,italian
45995,italian
4377,mexican
18561,southern_us
11215,irish
45362,japanese
24466,italian
36425,italian
48902,italian
11196,italian
6030,italian
37762,southern_us
29460,french
45798,italian
31388,french
37731,mexican
18867,french
9122,french
17542,indian
22349,italian
44970,french
35984,italian
30711,mexican
30977,italian
12105,french
22538,italian
31376,southern_us
7125,italian
16878,french
26002,italian
35469,cajun_creole
20587,mexican
41172,italian
46381,mexican
22031,southern_us
45673,french
6003,mexican
9798,italian
19125,chinese
1932,french
9091,italian
42088,italian
22797,italian
30950,southern_us
31545,italian
31409,chinese
32783,japanese
3096,indian
40650,japanese
3133,filipino
12746,southern_us
26859,indian
7415,mexican
25636,italian
45735,italian
2629,indian
18969,italian
24320,italian
43959,mexican
20094,greek
47316,spanish
30590,italian
4974,greek
26792,italian
27920,italian
30368,southern_us
37035,southern_us
49117,indian
12891,indian
7148,french
22433,british
14863,filipino
15255,mexican
18172,italian
34497,greek
16484,italian
23341,brazilian
30034,italian
11474,italian
28817,italian
32402,italian
2511,french
12043,mexican
33713,italian
19924,mexican
768,mexican
38569,southern_us
19134,italian
29710,southern_us
5489,british
1535,italian
11779,italian
42927,chinese
19975,greek
44318,chinese
5063,italian
20722,southern_us
7340,italian
38333,italian
18475,southern_us
28125,italian
7617,italian
9674,french
41087,italian
15430,southern_us
38896,brazilian
42133,southern_us
19220,mexican
1576,southern_us
4293,italian
8292,mexican
9704,italian
2675,italian
1664,italian
4488,mexican
46837,italian
42167,italian
46449,french
26984,italian
26665,italian
40053,french
10691,italian
47916,greek
10955,french
13514,italian
22487,greek
34831,irish
23650,southern_us
34852,italian
28749,southern_us
5536,italian
30894,italian
2366,italian
17105,italian
15327,irish
41887,southern_us
5920,italian
32376,filipino
27864,italian
10361,french
20878,italian
25461,mexican
14051,indian
44849,italian
1541,italian
908,french
12059,italian
19464,southern_us
6120,greek
34498,southern_us
16666,southern_us
19118,french
1484,mexican
47998,french
30282,italian
28974,french
16893,french
49223,italian
35482,italian
29500,italian
26270,southern_us
21551,italian
18571,southern_us
4144,italian
8436,southern_us
24343,irish
5706,chinese
34003,spanish
31332,southern_us
30861,italian
25779,mexican
5531,mexican
9085,french
14711,italian
31632,indian
38002,french
4562,italian
26604,italian
21800,italian
25844,italian
6113,indian
48105,french
26886,mexican
30639,indian
41040,irish
35359,southern_us
40971,italian
26403,french
45138,japanese
27629,indian
16379,french
39698,british
43697,italian
12935,southern_us
30260,indian
27705,greek
30896,italian
33072,southern_us
18562,french
27340,italian
39247,italian
35549,italian
17226,british
42827,southern_us
48490,mexican
38311,italian
17539,italian
10841,southern_us
13689,mexican
5138,southern_us
18428,italian
47495,italian
3844,greek
41911,southern_us
28558,italian
37652,mexican
43320,italian
3265,italian
30471,italian
37488,southern_us
46154,mexican
17884,british
41232,southern_us
18734,thai
13743,italian
36343,french
7030,italian
24613,mexican
38710,mexican
12280,french
29996,chinese
27749,southern_us
8235,italian
2938,italian
47824,southern_us
21818,french
10005,french
27040,french
48042,cajun_creole
18261,greek
44149,french
17768,southern_us
17698,italian
1200,southern_us
17410,indian
12595,mexican
48891,southern_us
17784,southern_us
11882,mexican
38280,italian
480,british
26355,greek
45386,mexican
42955,french
31678,italian
4506,french
44155,italian
11633,southern_us
21253,italian
46025,french
10314,italian
46874,french
38432,southern_us
48935,southern_us
2490,southern_us
8591,mexican
26318,french
37469,italian
4102,mexican
15647,italian
9121,italian
7929,greek
38228,japanese
14957,indian
18414,french
5231,southern_us
33604,southern_us
12735,british
19523,russian
7853,italian
33163,italian
5630,japanese
35049,italian
7965,southern_us
39821,italian
27157,italian
28318,mexican
11275,italian
4034,italian
37380,southern_us
3470,french
701,mexican
37996,southern_us
10483,italian
18610,italian
42759,indian
11426,italian
44136,italian
24261,italian
8985,italian
28040,italian
31071,italian
6453,french
48762,southern_us
36159,italian
21417,spanish
26451,southern_us
19979,italian
44803,italian
35560,irish
39937,italian
6593,japanese
31735,british
13153,french
1411,indian
31664,italian
32101,italian
33367,french
46628,southern_us
32747,italian
2377,southern_us
14640,mexican
48493,italian
6752,southern_us
17519,mexican
45167,italian
5975,french
28189,mexican
37891,southern_us
31530,french
22880,mexican
41020,french
32047,italian
30877,southern_us
6700,mexican
34641,mexican
25706,italian
35164,irish
10066,italian
11681,italian
40920,mexican
43481,greek
33705,french
46679,mexican
17635,mexican
6235,italian
49572,italian
14373,french
25511,italian
47652,italian
24214,italian
40625,italian
20447,indian
13533,chinese
10195,french
27795,italian
23014,british
7561,french
23812,mexican
24952,southern_us
41557,mexican
15847,italian
20202,italian
16301,italian
27106,british
5037,southern_us
15253,southern_us
22270,southern_us
39918,mexican
11398,british
44174,mexican
8231,southern_us
34639,british
33855,british
14041,italian
37934,french
6104,french
27251,french
47206,italian
46137,italian
31102,italian
33073,southern_us
4661,french
25610,italian
31029,italian
23440,french
42385,french
45895,southern_us
34229,indian
31486,spanish
47198,italian
23006,italian
14166,british
12425,mexican
46583,southern_us
20880,italian
13762,french
47701,french
26679,southern_us
7296,mexican
8520,french
34428,italian
40138,french
1967,italian
12854,italian
12646,italian
40178,italian
16990,southern_us
172,french
28381,italian
41826,italian
36860,mexican
20795,mexican
6626,mexican
20589,french
4024,southern_us
34359,indian
29651,italian
49442,southern_us
5049,italian
1337,italian
29433,chinese
10717,italian
15957,southern_us
20499,french
38018,italian
18150,italian
46524,italian
40473,italian
21554,chinese
42695,french
48951,italian
46544,italian
8376,italian
33109,french
41448,italian
11784,french
36889,french
47140,southern_us
16207,italian
4708,southern_us
9630,italian
43778,italian
5540,italian
33015,italian
32258,italian
49287,chinese
36720,italian
14956,italian
36140,southern_us
31818,italian
15827,southern_us
16331,french
39064,mexican
17103,italian
42799,italian
46829,italian
39560,italian
19496,italian
23809,indian
4056,mexican
1214,mexican
27520,mexican
28815,italian
38950,southern_us
9720,irish
16896,italian
23108,southern_us
44539,italian
45542,french
10080,southern_us
10467,southern_us
29668,southern_us
6948,italian
18308,irish
41138,italian
35252,mexican
45559,italian
45169,chinese
22539,italian
14601,italian
46738,italian
36644,british
18064,southern_us
12989,chinese
29125,italian
10810,italian
39796,italian
30688,mexican
25386,filipino
5550,french
26998,mexican
30398,greek
40333,italian
24265,french
18953,italian
24287,indian
36631,italian
33500,chinese
9719,italian
18589,mexican
25430,french
48525,italian
4337,italian
30578,italian
18333,southern_us
7556,italian
13108,french
30208,jamaican
23114,french
46118,italian
37800,italian
3390,italian
7445,french
34030,italian
40358,chinese
40028,italian
45708,italian
7393,spanish
3619,mexican
29848,italian
25705,mexican
25919,greek
4874,french
47709,italian
30281,italian
16044,italian
1353,italian
1339,french
48060,indian
12829,french
24191,indian
3859,italian
10744,italian
45958,italian
9028,italian
45733,italian
21752,thai
21085,italian
45884,southern_us
22860,italian
39506,southern_us
25569,french
36896,italian
33018,filipino
15341,italian
18983,southern_us
5885,italian
18704,thai
31610,french
3401,chinese
35168,italian
29209,indian
36347,irish
1785,mexican
38673,mexican
49486,british
13583,french
33926,italian
40470,italian
26337,italian
6731,southern_us
44459,spanish
22824,italian
29264,italian
25558,italian
23080,italian
14670,italian
27553,mexican
17525,indian
6077,southern_us
24098,french
2510,french
26921,italian
23088,italian
31468,indian
32381,italian
44835,southern_us
32368,indian
27208,southern_us
14242,cajun_creole
19659,italian
43094,italian
15760,italian
11814,southern_us
15262,mexican
21825,indian
39447,greek
18247,italian
32682,italian
37504,southern_us
20319,italian
32522,italian
44455,italian
49148,italian
2114,french
31361,italian
28348,southern_us
22226,italian
33911,irish
16916,indian
35988,indian
43563,french
35964,mexican
26651,french
15924,japanese
48851,southern_us
23692,greek
44971,southern_us
31673,italian
11741,italian
1087,french
36591,mexican
24651,irish
16791,italian
28578,southern_us
4537,italian
24876,italian
31584,greek
39456,italian
39474,italian
11103,french
17650,southern_us
40495,southern_us
3434,french
10911,mexican
35249,southern_us
8344,italian
47259,italian
42808,italian
39649,southern_us
316,chinese
43351,southern_us
32617,italian
27624,italian
8796,italian
43592,italian
45582,italian
31146,southern_us
22025,italian
33118,italian
7641,italian
48678,french
36267,italian
29542,italian
15157,italian
14285,italian
40043,british
3532,mexican
16823,indian
4961,italian
27022,italian
41659,mexican
31690,italian
41702,mexican
13661,southern_us
8855,southern_us
30533,italian
30909,indian
47943,french
45916,italian
33460,french
35100,italian
31513,french
15005,italian
21308,mexican
14321,mexican
719,thai
45509,mexican
10308,indian
2071,french
853,italian
30255,italian
47546,italian
13974,italian
11583,greek
36373,chinese
45398,italian
36622,southern_us
46510,southern_us
15712,southern_us
36418,french
38314,japanese
27960,southern_us
14656,brazilian
3838,southern_us
18439,italian
15998,french
31815,chinese
21879,french
40095,mexican
43972,southern_us
23982,italian
23836,southern_us
46159,italian
4302,southern_us
35145,italian
30222,chinese
30560,indian
19781,italian
16250,italian
32866,indian
31665,italian
47334,chinese
34527,filipino
5760,southern_us
13027,italian
20855,southern_us
8816,chinese
45001,french
9143,italian
19989,indian
42673,italian
30565,southern_us
26924,southern_us
22404,italian
4272,mexican
2728,mexican
26853,italian
20862,irish
25107,italian
38168,italian
7053,mexican
28624,greek
7237,french
18398,mexican
46793,italian
31501,italian
20617,southern_us
28046,mexican
17167,southern_us
30370,irish
31984,chinese
25643,southern_us
6394,italian
34282,spanish
47658,french
24087,japanese
26732,southern_us
29627,italian
37412,italian
15435,italian
26066,indian
47869,southern_us
48059,french
39577,italian
41509,italian
34606,mexican
2021,southern_us
2532,italian
27724,french
8754,chinese
4301,mexican
25137,southern_us
24483,chinese
8566,southern_us
46526,italian
42148,italian
17663,southern_us
25669,southern_us
4011,mexican
19432,italian
11439,cajun_creole
1162,mexican
20953,italian
38796,italian
30043,italian
36182,italian
33840,mexican
43911,southern_us
5736,italian
17534,italian
51,italian
1032,southern_us
32889,southern_us
34487,french
49264,french
5804,italian
9724,chinese
4112,southern_us
16786,italian
2781,southern_us
5785,italian
17249,mexican
27894,french
11444,mexican
35396,italian
15083,mexican
36320,italian
49475,irish
32585,mexican
22474,mexican
3014,southern_us
40396,italian
36634,indian
18543,irish
22089,spanish
33545,southern_us
29049,southern_us
9681,italian
31476,italian
46081,french
1293,french
3830,cajun_creole
49201,italian
4236,italian
17185,italian
48757,british
48277,italian
19192,italian
23579,italian
867,french
919,italian
11704,italian
10939,italian
6397,southern_us
21926,italian
41831,british
29221,italian
15627,french
24228,italian
31854,japanese
45533,french
24915,thai
6750,french
43562,japanese
37717,mexican
8060,french
27317,mexican
23501,italian
22255,cajun_creole
27812,chinese
31490,italian
43951,irish
11407,italian
31821,italian
32173,mexican
36050,french
18967,italian
20530,mexican
21805,southern_us
28743,french
29386,greek
28475,southern_us
48106,british
14681,french
49120,italian
27651,french
2803,mexican
27372,italian
25807,irish
25050,italian
35790,italian
42729,southern_us
6419,italian
19723,italian
11569,french
10002,french
28748,italian
33729,italian
6109,southern_us
9245,italian
6013,irish
4408,italian
3973,italian
5079,french
43736,southern_us
43841,italian
17547,mexican
1014,italian
16213,southern_us
27984,southern_us
16158,southern_us
13703,mexican
7838,mexican
40922,chinese
15497,italian
18323,italian
24432,french
4125,mexican
47287,spanish
27909,southern_us
42533,italian
41140,italian
12009,mexican
24666,french
9000,southern_us
33269,french
35110,mexican
14557,southern_us
1002,mexican
3870,italian
44030,italian
4669,chinese
18282,spanish
25388,southern_us
30918,italian
31096,italian
11806,italian
35840,italian
29994,italian
16630,italian
4862,italian
6376,mexican
21696,italian
2875,thai
11132,southern_us
22506,japanese
1397,french
17443,southern_us
21524,italian
29622,japanese
36085,southern_us
39557,japanese
2648,french
40347,italian
38771,southern_us
44395,cajun_creole
39038,southern_us
24321,indian
47886,french
15905,mexican
3533,southern_us
36315,french
46414,italian
29440,mexican
4754,japanese
17729,italian
42372,spanish
34214,italian
9500,french
25896,italian
12995,italian
11756,russian
22586,italian
32800,southern_us
10408,french
10572,indian
24046,indian
30697,italian
46439,italian
38885,southern_us
20199,mexican
45830,italian
10050,southern_us
20936,french
32765,italian
28668,italian
45215,greek
6217,italian
40777,italian
46472,french
2281,southern_us
38572,italian
6585,italian
14684,indian
9667,italian
14907,french
8693,southern_us
18101,italian
21028,italian
18313,mexican
9982,italian
6976,greek
40781,italian
46741,italian
3444,italian
45802,french
12432,italian
6856,italian
23581,italian
9211,italian
34069,italian
22324,italian
26983,southern_us
35515,italian
19409,chinese
9731,mexican
39758,italian
42449,french
22877,italian
23264,italian
26064,italian
9606,southern_us
7595,french
10261,japanese
24981,indian
47183,italian
12375,italian
23489,mexican
3309,mexican
44269,southern_us
21212,italian
44846,irish
3875,italian
36756,cajun_creole
9086,italian
29308,italian
19797,italian
21599,indian
36287,southern_us
27373,mexican
12132,italian
24708,italian
22669,french
46213,mexican
47599,greek
37858,italian
46458,mexican
34236,italian
7138,italian
4875,french
24731,mexican
11611,italian
20894,mexican
12151,french
49053,french
43792,italian
6018,italian
42349,chinese
29888,italian
30048,italian
8955,japanese
5600,southern_us
31683,italian
20995,mexican
24548,italian
10270,indian
28782,italian
13966,french
44278,mexican
40731,chinese
19851,italian
12641,italian
17720,british
37801,mexican
13693,southern_us
603,italian
8988,british
24909,french
43047,italian
11217,french
22969,italian
39295,italian
44185,southern_us
327,french
12836,italian
11299,mexican
34168,italian
15066,french
13971,french
20664,italian
49079,mexican
6770,southern_us
37297,chinese
44681,mexican
25754,southern_us
28550,french
29004,italian
49518,southern_us
46998,southern_us
4823,italian
15740,mexican
49054,italian
19638,italian
43786,french
10856,mexican
3192,french
1796,indian
236,italian
37505,italian
21677,mexican
38126,italian
20081,italian
10068,southern_us
27020,southern_us
40715,mexican
4271,italian
17579,italian
27270,italian
28267,chinese
27677,italian
32604,southern_us
37138,italian
6294,italian
32315,southern_us
41792,french
16595,mexican
34078,southern_us
13794,japanese
48213,indian
31810,japanese
9232,british
20850,british
16448,italian
17795,italian
30674,southern_us
29811,mexican
33646,italian
10369,indian
35048,southern_us
46730,italian
11477,italian
5846,italian
24667,french
22900,italian
9423,french
42347,french
10922,italian
15777,chinese
1195,italian
29279,southern_us
17614,french
21031,italian
9019,french
8853,italian
27544,mexican
4608,southern_us
2769,italian
10110,southern_us
31823,italian
26227,filipino
24508,mexican
43947,french
47277,southern_us
22220,italian
33214,mexican
33312,southern_us
7928,mexican
32869,italian
42076,italian
36891,italian
30152,italian
313,italian
47091,mexican
14514,french
18235,british
26042,southern_us
35038,mexican
13978,italian
47002,italian
21094,italian
13017,french
16372,italian
31550,french
370,italian
23916,mexican
16521,mexican
22802,mexican
16357,italian
21960,mexican
13401,southern_us
46443,italian
28013,indian
47479,french
28441,italian
48359,italian
4193,spanish
10128,italian
31943,mexican
22214,italian
19154,mexican
40075,italian
28502,chinese
26138,italian
43438,italian
2242,italian
26504,italian
39388,southern_us
30011,italian
21840,italian
46986,southern_us
47365,irish
16845,chinese
14543,french
26612,mexican
24167,italian
16540,french
11760,italian
27205,italian
27053,italian
11126,italian
4673,italian
6873,greek
6924,italian
1156,italian
35065,italian
25018,italian
2013,mexican
41180,italian
133,french
15558,french
25721,indian
36543,southern_us
4381,italian
12857,italian
43016,italian
44901,russian
47981,chinese
17942,french
10158,italian
11575,spanish
2784,french
229,french
3330,french
8096,italian
10475,italian
28164,italian
40324,french
35644,british
12882,italian
36403,southern_us
31482,italian
19854,southern_us
34136,mexican
26289,greek
24955,southern_us
3785,chinese
42392,italian
40628,mexican
4253,mexican
19562,chinese
1189,indian
27870,southern_us
339,italian
36589,italian
519,italian
26577,italian
9258,mexican
18690,italian
41665,italian
4485,british
6221,italian
8131,indian
27672,french
13033,italian
34580,mexican
30508,chinese
38865,mexican
47149,greek
24924,southern_us
38795,chinese
44825,greek
36855,italian
48305,french
19482,italian
8935,mexican
37946,southern_us
13755,italian
47007,french
34742,chinese
8527,italian
19206,southern_us
25799,italian
26985,mexican
49104,southern_us
47871,southern_us
45767,french
42406,italian
39016,italian
32666,french
47848,southern_us
23698,french
21671,italian
9897,french
5454,italian
45957,italian
41165,french
4571,southern_us
29052,french
26740,mexican
12496,italian
28878,southern_us
45139,italian
256,italian
5311,southern_us
32114,indian
36869,italian
39652,irish
25933,mexican
38099,mexican
38369,southern_us
22489,japanese
11365,italian
48544,french
22670,french
1218,chinese
39519,italian
8839,italian
36245,italian
14797,southern_us
5268,italian
10358,southern_us
10036,british
37307,british
40597,thai
29688,italian
19783,italian
423,cajun_creole
27353,french
19759,french
10429,italian
45689,southern_us
1169,chinese
34243,mexican
32838,southern_us
48853,italian
45757,french
27531,mexican
32236,french
34638,french
47946,italian
30598,southern_us
1749,russian
21939,italian
30875,italian
42792,mexican
12380,italian
48403,mexican
34186,italian
15900,french
38907,mexican
35447,italian
31842,italian
33953,southern_us
20569,southern_us
29822,southern_us
584,italian
24004,cajun_creole
43265,southern_us
29251,mexican
33798,japanese
21312,italian
3739,italian
24748,british
25311,southern_us
43715,spanish
21934,greek
20538,italian
48840,french
6586,french
37771,italian
6112,french
47944,italian
38275,italian
28126,french
22422,italian
5305,southern_us
35772,greek
5341,southern_us
49491,british
743,italian
26558,southern_us
13925,italian
41764,italian
36120,italian
6952,italian
40620,italian
17124,mexican
23444,italian
1977,irish
13417,southern_us
42123,japanese
45457,british
1655,southern_us
33346,french
26981,italian
3067,chinese
25273,southern_us
16897,southern_us
10284,italian
45324,italian
33733,french
33326,southern_us
39337,italian
13674,indian
3726,southern_us
4501,italian
48437,italian
22443,italian
38069,italian
37740,southern_us
26973,italian
33399,italian
9358,italian
24784,italian
46043,southern_us
21798,italian
13422,mexican
33081,southern_us
48878,french
11370,mexican
30817,mexican
28004,french
18349,french
9561,italian
36933,italian
8157,filipino
22382,italian
25500,cajun_creole
39490,french
18710,mexican
35004,southern_us
17719,greek
19256,french
48264,french
52,mexican
43628,southern_us
41707,italian
29524,spanish
23716,indian
6355,italian
16054,italian
39766,french
44868,italian
46752,british
8413,italian
49260,italian
45751,french
34634,italian
2405,spanish
48092,indian
9995,italian
3165,japanese
19395,french
9715,french
41697,mexican
20053,french
